sex,row_number,liters_drunk,drink,check_number,label,age_adult,age_child,age_elderly,is_alcoholic,session_day,session_evening,session_morning
1,51,1.0,water,1383,0,0,0,1,0,1,0,0
0,80,2.0,cola,6071,1,0,0,1,0,0,1,0
0,45,3.0,cola,6408,1,1,0,0,0,1,0,0
0,29,1.0,fanta,6576,1,1,0,0,0,0,1,0
0,96,3.0,water,1337,0,0,0,1,0,1,0,0
0,85,0.0,cola,6426,0,1,0,0,0,0,0,1
0,87,1.0,cola,414,0,0,0,1,0,0,1,0
0,74,3.0,water,3407,1,1,0,0,0,0,0,1
0,39,2.47,strong beer,6270,0,0,0,1,1,0,1,0
0,86,1.0,fanta,1866,1,0,0,1,0,1,0,0
0,76,0.0,water,5419,1,0,0,1,0,0,0,1
0,33,0.0,cola,6065,0,0,1,0,0,1,0,0
0,87,4.0,strong beer,2370,1,1,0,0,1,0,0,1
0,14,2.0,bugbeer,51,1,1,0,0,1,1,0,0
0,23,4.0,fanta,8345,0,1,0,0,0,0,0,1
0,77,5.0,bugbeer,6034,1,0,0,1,1,1,0,0
1,3,3.0,fanta,9719,0,0,0,1,0,1,0,0
0,47,2.47,cola,9020,0,1,0,0,0,1,0,0
0,65,0.0,cola,2330,1,1,0,0,0,0,1,0
1,65,4.0,cola,9038,0,0,0,1,0,1,0,0
1,86,2.0,bugbeer,6166,0,0,0,1,1,0,1,0
1,77,0.0,fanta,3371,1,0,0,1,0,1,0,0
0,59,0.0,fanta,8105,1,1,0,0,0,0,1,0
0,97,1.0,cola,379,1,0,0,1,0,0,0,1
1,42,2.47,water,8402,1,0,0,1,0,1,0,0
0,14,5.0,fanta,6447,1,0,0,1,0,0,0,1
0,85,3.0,water,2585,1,1,0,0,0,0,1,0
0,58,2.0,fanta,7388,0,1,0,0,0,0,1,0
1,9,0.0,fanta,7852,0,0,0,1,0,1,0,0
1,50,2.0,fanta,2498,1,0,1,0,0,0,1,0
0,75,4.0,water,6585,1,0,0,1,0,0,0,1
1,96,0.0,fanta,1529,1,1,0,0,0,1,0,0
0,77,2.47,bugbeer,4806,0,1,0,0,1,0,0,1
0,4,2.47,beerbeer,9757,1,0,0,1,1,0,0,1
0,62,4.0,cola,2833,1,0,0,1,0,1,0,0
0,85,3.0,fanta,5176,0,1,0,0,0,0,1,0
0,33,4.0,fanta,6517,1,1,0,0,0,0,1,0
0,74,2.0,fanta,4371,1,1,0,0,0,0,0,1
1,19,0.0,beerbeer,9187,1,1,0,0,1,0,1,0
0,91,1.0,cola,2140,1,0,0,1,0,0,1,0
0,93,3.0,fanta,6475,0,1,0,0,0,1,0,0
0,50,1.0,cola,5329,0,0,1,0,0,0,1,0
1,87,2.0,strong beer,6804,0,0,0,1,1,0,0,1
1,68,4.0,cola,9771,1,1,0,0,0,1,0,0
1,37,3.0,water,4992,1,0,1,0,0,1,0,0
0,98,3.0,bugbeer,9869,1,1,0,0,1,1,0,0
0,73,0.0,beerbeer,2118,0,0,0,1,1,0,1,0
0,68,5.0,bugbeer,2670,0,1,0,0,1,0,0,1
0,29,4.0,strong beer,4221,1,1,0,0,1,0,1,0
0,24,1.0,bugbeer,4059,0,0,0,1,1,0,0,1
1,28,2.47,beerbeer,664,1,0,0,1,1,0,1,0
1,89,5.0,cola,775,1,0,0,1,0,0,0,1
0,51,2.0,bugbeer,5141,0,0,0,1,1,0,1,0
1,98,4.0,bugbeer,1853,0,0,0,1,1,1,0,0
0,46,3.0,water,6206,1,0,0,1,0,1,0,0
0,29,2.0,water,2175,1,0,0,1,0,0,0,1
1,47,4.0,strong beer,710,1,1,0,0,1,0,1,0
0,1,4.0,strong beer,6776,0,0,0,1,1,1,0,0
0,23,2.0,strong beer,8672,0,1,0,0,1,1,0,0
1,38,4.0,cola,9624,1,1,0,0,0,0,0,1
0,11,5.0,beerbeer,5291,1,1,0,0,1,0,1,0
0,27,4.0,water,5537,1,0,1,0,0,0,0,1
0,61,2.47,cola,1818,1,0,1,0,0,0,0,1
1,39,3.0,water,8263,1,1,0,0,0,0,0,1
0,93,5.0,fanta,984,0,0,0,1,0,1,0,0
1,52,0.0,beerbeer,8861,1,0,0,1,1,0,1,0
0,19,0.0,fanta,887,0,1,0,0,0,0,0,1
0,58,5.0,cola,4713,1,0,1,0,0,1,0,0
1,5,3.0,beerbeer,6230,1,1,0,0,1,0,1,0
0,48,0.0,water,8979,0,0,1,0,0,0,0,1
0,38,2.0,cola,2512,0,1,0,0,0,0,1,0
0,89,4.0,fanta,5721,1,0,1,0,0,0,0,1
0,83,3.0,fanta,454,0,1,0,0,0,0,0,1
1,65,0.0,fanta,4825,1,0,0,1,0,0,1,0
1,31,4.0,fanta,8121,1,0,0,1,0,0,1,0
0,5,4.0,fanta,1113,0,0,0,1,0,1,0,0
0,20,2.47,cola,3294,0,1,0,0,0,1,0,0
0,85,1.0,strong beer,4719,0,0,0,1,1,1,0,0
1,43,5.0,cola,8061,1,0,0,1,0,0,0,1
0,7,2.47,fanta,8155,0,0,0,1,0,0,0,1
0,95,0.0,cola,6699,0,1,0,0,0,1,0,0
0,48,1.0,strong beer,8427,1,0,0,1,1,1,0,0
0,88,5.0,cola,8113,0,0,0,1,0,0,1,0
0,18,4.0,cola,2902,0,1,0,0,0,0,1,0
0,31,3.0,water,2171,0,0,0,1,0,1,0,0
0,40,5.0,strong beer,5674,1,0,0,1,1,1,0,0
0,94,5.0,strong beer,4423,1,0,0,1,1,1,0,0
0,97,0.0,fanta,4006,1,0,1,0,0,0,1,0
1,39,0.0,fanta,4097,1,0,0,1,0,0,1,0
0,56,4.0,fanta,6937,1,1,0,0,0,0,0,1
1,82,5.0,bugbeer,1950,1,1,0,0,1,1,0,0
1,69,2.47,strong beer,4254,1,1,0,0,1,0,1,0
1,13,4.0,beerbeer,1079,1,1,0,0,1,1,0,0
0,77,2.47,fanta,7846,1,1,0,0,0,0,1,0
0,69,2.0,water,1377,0,1,0,0,0,1,0,0
1,28,3.0,bugbeer,3730,0,1,0,0,1,0,0,1
1,64,4.0,strong beer,1557,1,1,0,0,1,0,0,1
1,25,0.0,water,6180,0,0,0,1,0,0,0,1
0,66,0.0,strong beer,5210,1,1,0,0,1,0,1,0
1,88,1.0,water,7743,1,0,0,1,0,0,1,0
0,61,5.0,strong beer,9830,0,0,0,1,1,0,1,0
1,81,1.0,water,2041,0,0,1,0,0,0,0,1
1,13,4.0,water,1301,0,0,1,0,0,0,0,1
0,41,2.47,cola,2647,1,1,0,0,0,1,0,0
1,31,1.0,water,8827,1,0,0,1,0,1,0,0
1,72,0.0,bugbeer,395,1,0,0,1,1,1,0,0
0,98,2.0,fanta,4746,1,1,0,0,0,0,1,0
1,37,5.0,cola,6010,0,1,0,0,0,1,0,0
0,17,1.0,water,3280,0,0,0,1,0,0,1,0
0,53,0.0,cola,186,0,0,1,0,0,0,1,0
0,45,0.0,bugbeer,3190,0,0,0,1,1,0,0,1
0,75,4.0,beerbeer,969,1,1,0,0,1,1,0,0
0,87,2.0,strong beer,3891,0,0,0,1,1,1,0,0
1,31,2.47,bugbeer,5137,1,1,0,0,1,0,0,1
0,30,2.0,bugbeer,7253,0,1,0,0,1,0,0,1
0,43,5.0,bugbeer,2597,1,0,0,1,1,0,0,1
0,58,1.0,water,3268,0,0,1,0,0,1,0,0
0,31,2.47,water,7116,0,0,0,1,0,0,0,1
0,64,1.0,bugbeer,8055,1,0,0,1,1,0,0,1
1,71,3.0,cola,9149,1,0,0,1,0,0,1,0
0,8,5.0,beerbeer,6612,0,0,0,1,1,0,1,0
0,9,4.0,beerbeer,581,1,1,0,0,1,0,0,1
1,87,2.0,beerbeer,7515,0,1,0,0,1,0,1,0
1,49,2.0,cola,7172,0,0,0,1,0,0,0,1
1,71,2.47,bugbeer,4842,1,0,0,1,1,0,1,0
1,36,2.0,water,9426,1,1,0,0,0,0,1,0
0,72,3.0,beerbeer,6125,0,0,0,1,1,0,1,0
0,39,5.0,fanta,2396,0,1,0,0,0,1,0,0
0,44,4.0,beerbeer,9402,1,0,0,1,1,0,1,0
1,33,5.0,fanta,5735,0,0,0,1,0,0,1,0
0,33,0.0,strong beer,244,0,0,0,1,1,0,1,0
0,45,4.0,strong beer,5619,1,0,0,1,1,0,1,0
1,42,1.0,bugbeer,7163,0,1,0,0,1,0,1,0
1,61,0.0,strong beer,9009,0,0,0,1,1,0,0,1
0,65,0.0,water,2943,1,0,1,0,0,0,0,1
1,96,5.0,cola,8565,1,1,0,0,0,0,1,0
1,44,5.0,fanta,7006,0,0,0,1,0,0,0,1
0,15,5.0,fanta,3506,0,1,0,0,0,0,0,1
1,56,5.0,cola,4797,1,0,1,0,0,0,1,0
0,48,4.0,beerbeer,8650,1,1,0,0,1,1,0,0
0,74,5.0,water,4543,1,0,1,0,0,0,1,0
0,26,3.0,bugbeer,2899,1,0,0,1,1,0,0,1
0,11,0.0,water,7524,0,1,0,0,0,0,1,0
1,95,5.0,strong beer,4285,1,1,0,0,1,0,0,1
0,65,3.0,water,7413,1,0,1,0,0,1,0,0
0,49,3.0,beerbeer,1372,0,1,0,0,1,0,1,0
0,36,1.0,beerbeer,8059,1,1,0,0,1,0,0,1
0,49,3.0,beerbeer,2674,1,0,0,1,1,0,1,0
0,31,2.0,strong beer,6339,0,0,0,1,1,0,1,0
0,83,0.0,cola,1145,1,0,0,1,0,0,0,1
1,27,2.0,bugbeer,2910,0,0,0,1,1,0,1,0
0,14,2.0,bugbeer,7890,0,1,0,0,1,0,1,0
1,50,0.0,strong beer,5790,0,0,0,1,1,0,1,0
1,69,2.0,water,4150,0,0,0,1,0,1,0,0
1,26,4.0,cola,2436,1,1,0,0,0,1,0,0
1,20,2.47,cola,8188,0,0,0,1,0,1,0,0
1,33,4.0,bugbeer,3358,0,0,0,1,1,0,0,1
0,63,3.0,cola,299,1,1,0,0,0,1,0,0
1,85,1.0,water,8842,0,1,0,0,0,0,0,1
0,73,1.0,cola,3120,1,1,0,0,0,1,0,0
1,20,1.0,water,5147,0,0,0,1,0,1,0,0
1,49,0.0,cola,5439,1,0,0,1,0,1,0,0
1,69,3.0,water,647,1,1,0,0,0,1,0,0
1,21,5.0,water,5360,1,1,0,0,0,0,1,0
0,45,3.0,water,273,1,1,0,0,0,0,0,1
1,33,4.0,strong beer,84,0,0,0,1,1,0,0,1
1,17,2.0,water,8836,1,0,0,1,0,1,0,0
0,95,5.0,bugbeer,6482,1,0,0,1,1,0,1,0
0,38,0.0,strong beer,2130,0,0,0,1,1,0,1,0
0,41,5.0,fanta,5587,1,1,0,0,0,1,0,0
1,19,0.0,fanta,8602,1,0,0,1,0,0,0,1
1,61,3.0,beerbeer,8274,0,0,0,1,1,0,0,1
0,15,1.0,cola,1019,1,0,0,1,0,0,0,1
0,58,2.0,bugbeer,9012,1,1,0,0,1,0,1,0
0,35,0.0,bugbeer,7904,0,1,0,0,1,0,1,0
0,2,2.0,fanta,8938,1,1,0,0,0,1,0,0
0,74,0.0,cola,5047,1,0,1,0,0,1,0,0
1,50,3.0,fanta,8545,1,0,1,0,0,0,0,1
0,11,0.0,cola,7053,1,0,0,1,0,0,0,1
0,67,3.0,fanta,3773,1,1,0,0,0,0,0,1
1,69,1.0,beerbeer,4498,1,0,0,1,1,0,1,0
1,97,4.0,water,4372,1,1,0,0,0,0,0,1
0,77,1.0,water,4173,0,0,0,1,0,0,0,1
0,36,0.0,bugbeer,5746,0,0,0,1,1,0,1,0
0,70,5.0,beerbeer,8400,1,1,0,0,1,0,1,0
1,26,5.0,fanta,1587,1,1,0,0,0,1,0,0
1,93,0.0,water,2737,0,1,0,0,0,1,0,0
0,22,2.0,bugbeer,8817,1,0,0,1,1,1,0,0
1,55,3.0,fanta,3364,1,0,0,1,0,0,0,1
0,24,0.0,cola,4969,1,0,0,1,0,0,1,0
0,65,1.0,cola,8394,1,0,0,1,0,0,1,0
1,16,2.47,beerbeer,5018,0,0,0,1,1,0,1,0
0,15,2.0,water,934,1,1,0,0,0,1,0,0
0,12,4.0,beerbeer,7686,1,1,0,0,1,0,1,0
0,86,5.0,bugbeer,7691,0,0,0,1,1,0,1,0
0,78,1.0,fanta,6632,0,1,0,0,0,0,1,0
1,62,2.0,cola,7697,0,0,0,1,0,0,0,1
0,54,2.0,cola,9532,1,1,0,0,0,0,0,1
0,2,5.0,bugbeer,7001,1,1,0,0,1,1,0,0
0,94,3.0,bugbeer,5523,1,0,0,1,1,0,0,1
1,30,4.0,bugbeer,8470,1,1,0,0,1,0,0,1
1,49,4.0,fanta,8467,1,0,0,1,0,1,0,0
0,41,0.0,beerbeer,5995,1,1,0,0,1,1,0,0
1,76,0.0,cola,7511,0,1,0,0,0,1,0,0
0,88,5.0,beerbeer,1565,1,1,0,0,1,0,0,1
0,61,1.0,cola,8747,1,1,0,0,0,0,1,0
0,3,2.47,beerbeer,211,0,1,0,0,1,1,0,0
0,64,4.0,beerbeer,6118,1,1,0,0,1,0,0,1
0,15,2.47,bugbeer,3852,1,0,0,1,1,0,0,1
0,26,0.0,strong beer,7559,1,1,0,0,1,0,0,1
1,54,3.0,strong beer,3984,0,1,0,0,1,0,0,1
1,47,3.0,strong beer,3972,1,1,0,0,1,0,0,1
1,19,2.47,water,4279,0,1,0,0,0,0,0,1
1,76,0.0,cola,8135,1,0,1,0,0,1,0,0
0,20,5.0,water,2598,0,1,0,0,0,0,1,0
1,36,4.0,water,7775,0,1,0,0,0,1,0,0
0,55,2.47,strong beer,516,1,1,0,0,1,0,0,1
0,89,2.0,beerbeer,6546,0,1,0,0,1,0,1,0
0,99,5.0,bugbeer,6044,1,0,0,1,1,0,1,0
1,3,5.0,strong beer,9371,1,1,0,0,1,0,1,0
0,79,3.0,strong beer,8948,1,0,0,1,1,1,0,0
0,39,4.0,strong beer,9162,1,1,0,0,1,1,0,0
0,58,2.47,beerbeer,7812,1,1,0,0,1,0,0,1
0,76,5.0,beerbeer,9398,1,0,0,1,1,0,1,0
0,97,3.0,beerbeer,5096,0,1,0,0,1,0,1,0
0,26,4.0,cola,6141,1,1,0,0,0,0,0,1
1,31,2.0,fanta,5693,1,0,1,0,0,1,0,0
0,89,2.0,cola,1313,0,0,0,1,0,0,1,0
0,44,4.0,strong beer,9153,0,0,0,1,1,1,0,0
0,6,5.0,cola,8500,1,1,0,0,0,0,0,1
1,59,3.0,beerbeer,2901,1,1,0,0,1,0,1,0
0,30,2.0,bugbeer,788,1,0,0,1,1,0,1,0
0,34,5.0,beerbeer,6393,1,1,0,0,1,1,0,0
0,58,2.47,fanta,5491,1,1,0,0,0,0,0,1
0,63,2.0,bugbeer,2292,0,0,0,1,1,1,0,0
0,86,0.0,beerbeer,1901,1,1,0,0,1,1,0,0
0,27,4.0,fanta,4217,0,0,0,1,0,0,0,1
0,68,0.0,fanta,6788,0,1,0,0,0,0,1,0
0,4,0.0,bugbeer,6202,0,1,0,0,1,0,1,0
0,93,0.0,bugbeer,3239,1,1,0,0,1,1,0,0
1,90,3.0,cola,6501,1,0,1,0,0,1,0,0
0,68,2.0,strong beer,3784,0,0,0,1,1,0,1,0
1,76,0.0,water,4915,1,0,1,0,0,1,0,0
1,17,2.0,strong beer,2986,1,0,0,1,1,1,0,0
0,71,5.0,strong beer,6236,1,1,0,0,1,1,0,0
1,10,4.0,cola,6170,1,1,0,0,0,1,0,0
0,58,2.0,fanta,5449,0,1,0,0,0,0,1,0
0,9,0.0,fanta,5750,1,0,1,0,0,0,0,1
0,55,2.0,fanta,4281,1,1,0,0,0,0,1,0
1,43,2.47,water,9392,1,0,0,1,0,1,0,0
0,66,2.0,beerbeer,7363,1,1,0,0,1,0,0,1
0,78,3.0,bugbeer,8156,1,1,0,0,1,0,0,1
0,73,0.0,cola,5407,0,1,0,0,0,1,0,0
0,76,4.0,beerbeer,5668,0,0,0,1,1,0,1,0
0,80,2.47,water,5123,0,1,0,0,0,1,0,0
0,89,0.0,water,3070,1,1,0,0,0,1,0,0
1,7,3.0,bugbeer,7874,1,0,0,1,1,1,0,0
1,1,5.0,bugbeer,1649,1,0,0,1,1,0,0,1
1,75,1.0,fanta,8098,1,1,0,0,0,0,1,0
0,86,2.47,beerbeer,4650,0,0,0,1,1,0,1,0
0,95,2.0,cola,9852,0,1,0,0,0,0,0,1
0,8,2.47,beerbeer,4064,1,1,0,0,1,0,0,1
0,97,1.0,beerbeer,2155,0,0,0,1,1,0,0,1
0,34,2.0,fanta,3255,1,0,1,0,0,0,0,1
0,49,4.0,cola,19,0,0,0,1,0,0,1,0
0,39,5.0,bugbeer,8935,0,0,0,1,1,1,0,0
0,73,3.0,bugbeer,3455,1,0,0,1,1,0,1,0
0,54,2.0,water,7247,0,1,0,0,0,1,0,0
1,57,5.0,water,7962,1,1,0,0,0,0,0,1
0,52,0.0,beerbeer,3031,1,0,0,1,1,1,0,0
0,13,0.0,beerbeer,9704,0,1,0,0,1,1,0,0
1,4,4.0,strong beer,8716,0,0,0,1,1,0,0,1
1,93,2.47,bugbeer,6156,1,1,0,0,1,0,1,0
1,15,3.0,cola,1980,1,0,0,1,0,0,0,1
0,47,4.0,fanta,3774,0,0,0,1,0,0,1,0
0,71,5.0,cola,4887,0,1,0,0,0,0,0,1
0,17,4.0,strong beer,1181,1,0,0,1,1,1,0,0
0,38,5.0,water,5949,0,0,0,1,0,1,0,0
0,9,3.0,bugbeer,1791,1,1,0,0,1,0,0,1
0,43,3.0,strong beer,5200,0,0,0,1,1,0,0,1
1,28,2.47,water,973,0,0,1,0,0,0,0,1
1,33,4.0,bugbeer,8575,1,1,0,0,1,0,0,1
0,18,2.47,water,8982,1,1,0,0,0,0,0,1
1,21,3.0,cola,981,0,1,0,0,0,0,0,1
0,82,4.0,water,5490,0,1,0,0,0,0,1,0
0,7,1.0,strong beer,290,0,1,0,0,1,1,0,0
0,56,0.0,strong beer,4965,1,0,0,1,1,0,0,1
0,12,5.0,fanta,4860,0,1,0,0,0,0,0,1
1,30,3.0,water,1240,0,1,0,0,0,0,0,1
0,77,5.0,bugbeer,7119,1,1,0,0,1,0,1,0
1,42,5.0,water,2391,1,0,1,0,0,0,1,0
0,46,2.0,fanta,4504,1,1,0,0,0,1,0,0
0,26,5.0,cola,3478,1,1,0,0,0,0,1,0
1,56,5.0,cola,7985,1,0,1,0,0,0,1,0
0,27,1.0,beerbeer,1414,0,0,0,1,1,1,0,0
1,61,4.0,fanta,6280,1,1,0,0,0,1,0,0
0,71,2.0,beerbeer,7907,1,0,0,1,1,0,0,1
0,75,0.0,beerbeer,122,0,1,0,0,1,0,1,0
0,97,2.47,strong beer,8416,0,1,0,0,1,1,0,0
1,87,2.47,cola,3434,1,0,0,1,0,0,0,1
1,49,0.0,bugbeer,6007,0,1,0,0,1,0,0,1
1,35,2.0,strong beer,3328,1,1,0,0,1,0,0,1
0,4,5.0,fanta,9404,1,1,0,0,0,0,1,0
1,3,0.0,water,1708,0,0,0,1,0,1,0,0
0,100,4.0,water,5261,1,1,0,0,0,1,0,0
0,21,0.0,bugbeer,1327,0,0,0,1,1,0,0,1
0,61,3.0,beerbeer,4701,0,0,0,1,1,0,0,1
0,59,4.0,water,7071,0,1,0,0,0,0,0,1
0,12,1.0,strong beer,7341,1,1,0,0,1,1,0,0
0,65,4.0,strong beer,4877,1,1,0,0,1,0,1,0
0,97,3.0,beerbeer,5459,1,0,0,1,1,0,0,1
0,56,5.0,cola,3786,1,0,1,0,0,0,0,1
1,39,2.47,fanta,251,0,0,0,1,0,1,0,0
0,47,2.0,water,493,1,1,0,0,0,0,0,1
0,11,0.0,cola,5762,0,1,0,0,0,1,0,0
1,81,1.0,strong beer,9793,0,1,0,0,1,0,1,0
1,34,2.47,bugbeer,4375,0,0,0,1,1,0,0,1
0,50,5.0,beerbeer,2218,1,0,0,1,1,1,0,0
0,99,0.0,water,7585,0,0,0,1,0,0,1,0
1,24,3.0,fanta,7481,0,0,0,1,0,0,0,1
0,25,1.0,cola,8499,0,1,0,0,0,0,1,0
0,85,5.0,strong beer,3384,1,0,0,1,1,0,0,1
0,99,3.0,bugbeer,4490,1,0,0,1,1,0,0,1
1,10,3.0,cola,8454,1,0,1,0,0,0,1,0
1,16,4.0,water,8896,1,0,1,0,0,0,1,0
0,33,0.0,water,4500,1,1,0,0,0,0,0,1
0,90,2.47,beerbeer,550,0,0,0,1,1,0,0,1
0,74,5.0,fanta,8219,0,1,0,0,0,1,0,0
0,5,2.47,beerbeer,9064,1,0,0,1,1,0,0,1
0,93,3.0,beerbeer,2892,1,1,0,0,1,0,0,1
1,15,5.0,water,4908,0,1,0,0,0,0,1,0
0,100,4.0,cola,8104,1,1,0,0,0,0,1,0
1,55,0.0,bugbeer,427,0,0,0,1,1,0,1,0
0,87,2.0,cola,8294,0,1,0,0,0,0,0,1
1,1,0.0,cola,8030,1,0,1,0,0,0,1,0
0,59,2.0,fanta,5998,0,1,0,0,0,0,1,0
1,42,1.0,cola,8582,1,0,0,1,0,0,0,1
0,96,2.0,beerbeer,453,0,0,0,1,1,1,0,0
0,25,4.0,water,8967,0,0,0,1,0,1,0,0
0,70,3.0,water,4642,1,0,1,0,0,1,0,0
0,77,3.0,cola,9896,1,0,0,1,0,0,1,0
0,1,5.0,fanta,7765,1,1,0,0,0,0,1,0
1,10,2.0,cola,2293,0,1,0,0,0,0,1,0
1,48,3.0,fanta,1380,1,0,0,1,0,0,0,1
0,8,4.0,water,5799,1,1,0,0,0,0,0,1
0,78,2.0,strong beer,2984,0,0,0,1,1,0,1,0
0,32,1.0,cola,8968,0,1,0,0,0,0,1,0
1,96,2.47,beerbeer,9858,1,1,0,0,1,1,0,0
1,22,1.0,fanta,4656,1,1,0,0,0,0,0,1
1,91,0.0,beerbeer,6269,1,1,0,0,1,0,0,1
0,17,0.0,beerbeer,8663,0,1,0,0,1,0,0,1
1,90,5.0,cola,2182,1,1,0,0,0,0,0,1
0,17,1.0,fanta,4663,0,0,1,0,0,1,0,0
0,37,2.0,cola,4678,1,1,0,0,0,1,0,0
0,81,0.0,bugbeer,9895,1,1,0,0,1,0,1,0
0,76,4.0,water,7535,0,0,0,1,0,0,1,0
1,0,1.0,water,7876,1,1,0,0,0,1,0,0
0,75,3.0,fanta,3709,1,1,0,0,0,0,1,0
0,80,1.0,water,4919,1,0,0,1,0,1,0,0
0,59,0.0,fanta,6037,0,0,0,1,0,0,0,1
1,2,3.0,cola,4861,1,0,1,0,0,1,0,0
1,33,2.47,fanta,6442,1,1,0,0,0,0,0,1
0,95,2.47,strong beer,2857,0,0,0,1,1,1,0,0
0,54,3.0,bugbeer,515,1,1,0,0,1,0,0,1
0,69,3.0,cola,1675,1,0,1,0,0,0,1,0
1,54,4.0,cola,580,0,0,1,0,0,0,0,1
1,74,3.0,bugbeer,3741,1,1,0,0,1,0,0,1
0,91,0.0,water,4362,0,0,0,1,0,0,1,0
1,14,1.0,strong beer,9779,0,0,0,1,1,0,0,1
0,75,2.47,beerbeer,2429,0,1,0,0,1,0,0,1
0,2,2.0,fanta,4755,0,1,0,0,0,0,1,0
0,4,1.0,fanta,6238,1,0,0,1,0,1,0,0
0,13,5.0,water,8014,0,0,0,1,0,1,0,0
1,52,0.0,bugbeer,6496,1,1,0,0,1,0,0,1
0,3,2.0,beerbeer,5265,1,0,0,1,1,0,0,1
0,77,2.47,strong beer,8026,1,1,0,0,1,1,0,0
0,69,4.0,beerbeer,8064,1,1,0,0,1,1,0,0
0,53,5.0,beerbeer,2085,1,0,0,1,1,0,0,1
0,40,4.0,beerbeer,1134,0,0,0,1,1,0,0,1
0,52,2.0,water,4888,1,1,0,0,0,1,0,0
1,100,4.0,bugbeer,1839,1,1,0,0,1,1,0,0
0,10,4.0,beerbeer,7238,1,0,0,1,1,0,0,1
0,50,5.0,water,7834,1,0,1,0,0,0,0,1
0,63,2.47,bugbeer,3567,0,1,0,0,1,1,0,0
1,93,3.0,fanta,9641,1,0,1,0,0,1,0,0
0,6,3.0,water,8136,1,0,0,1,0,1,0,0
0,11,1.0,beerbeer,2054,1,0,0,1,1,0,0,1
0,14,2.0,cola,5551,1,1,0,0,0,1,0,0
0,45,3.0,beerbeer,7714,0,0,0,1,1,0,0,1
0,18,4.0,strong beer,613,1,1,0,0,1,0,0,1
1,10,0.0,strong beer,1285,0,0,0,1,1,1,0,0
0,22,4.0,strong beer,4493,0,0,0,1,1,0,1,0
1,13,0.0,cola,7826,0,0,0,1,0,0,0,1
0,95,2.47,fanta,7749,0,1,0,0,0,0,0,1
1,40,1.0,cola,3996,1,1,0,0,0,1,0,0
0,46,5.0,beerbeer,5923,1,0,0,1,1,0,1,0
0,15,5.0,beerbeer,4041,0,0,0,1,1,1,0,0
1,33,5.0,fanta,6095,0,0,0,1,0,1,0,0
0,45,5.0,water,3479,1,0,0,1,0,0,1,0
0,2,3.0,cola,6355,1,0,1,0,0,1,0,0
1,56,1.0,strong beer,3932,0,1,0,0,1,0,1,0
0,2,2.47,cola,1947,1,0,0,1,0,0,0,1
0,22,2.0,strong beer,2006,1,0,0,1,1,0,1,0
1,0,3.0,fanta,7946,1,1,0,0,0,0,1,0
0,25,3.0,water,4364,1,0,1,0,0,1,0,0
0,23,4.0,cola,1179,0,0,1,0,0,1,0,0
1,35,2.0,bugbeer,854,0,0,0,1,1,1,0,0
0,48,2.0,water,2633,0,1,0,0,0,1,0,0
0,8,1.0,beerbeer,5008,0,0,0,1,1,1,0,0
1,84,2.0,bugbeer,917,1,1,0,0,1,1,0,0
1,41,5.0,water,2110,1,0,0,1,0,0,0,1
0,59,4.0,strong beer,809,1,1,0,0,1,1,0,0
0,59,3.0,water,7448,0,0,0,1,0,1,0,0
1,79,2.47,fanta,7415,0,1,0,0,0,0,1,0
1,66,1.0,strong beer,575,1,0,0,1,1,0,1,0
0,41,3.0,fanta,5869,0,0,0,1,0,1,0,0
1,36,1.0,water,7444,1,0,0,1,0,1,0,0
0,26,4.0,water,870,0,1,0,0,0,0,1,0
0,77,2.0,cola,9810,1,0,0,1,0,0,1,0
1,93,2.0,cola,5263,1,0,0,1,0,1,0,0
0,91,0.0,water,4921,0,0,0,1,0,1,0,0
1,70,2.0,cola,6351,1,0,0,1,0,0,1,0
0,58,4.0,strong beer,684,1,1,0,0,1,0,1,0
0,60,5.0,water,4190,0,1,0,0,0,0,1,0
0,5,5.0,water,1573,1,0,1,0,0,0,0,1
1,62,2.0,water,6886,1,0,0,1,0,1,0,0
0,16,5.0,bugbeer,7538,1,1,0,0,1,1,0,0
1,100,0.0,water,5810,1,0,0,1,0,0,0,1
0,73,2.0,cola,2671,1,1,0,0,0,0,1,0
1,16,2.0,beerbeer,3422,1,1,0,0,1,0,1,0
1,48,1.0,cola,2491,1,1,0,0,0,1,0,0
1,44,3.0,fanta,4464,0,1,0,0,0,0,1,0
0,15,0.0,fanta,5652,0,0,0,1,0,0,0,1
0,17,0.0,cola,2953,0,0,0,1,0,0,0,1
0,5,3.0,beerbeer,6331,0,0,0,1,1,0,0,1
1,58,4.0,water,7064,1,0,1,0,0,0,0,1
0,69,3.0,beerbeer,3368,0,0,0,1,1,0,0,1
0,60,4.0,cola,3269,1,0,0,1,0,1,0,0
0,82,5.0,water,5317,1,0,1,0,0,0,0,1
0,12,5.0,strong beer,4532,0,0,0,1,1,0,0,1
0,28,1.0,beerbeer,83,0,1,0,0,1,1,0,0
0,60,1.0,cola,9022,0,1,0,0,0,1,0,0
1,9,2.0,fanta,6335,0,0,1,0,0,0,1,0
0,91,5.0,fanta,9541,0,1,0,0,0,1,0,0
0,32,4.0,strong beer,1535,1,1,0,0,1,0,1,0
1,85,0.0,bugbeer,656,1,1,0,0,1,0,0,1
0,85,1.0,beerbeer,2379,0,1,0,0,1,0,0,1
0,88,1.0,bugbeer,1845,1,0,0,1,1,0,0,1
0,88,3.0,water,1187,0,1,0,0,0,0,1,0
